Country,entry,date
South Africa,8312.0,2011-09-01
Haiti,7196.0,2011-09-01
Vietnam,4784.0,2011-09-01
United Kingdom,489621.0,2019-10-01
Japan,310861.0,2019-10-01
"China, PRC",167639.0,2019-10-01
South Korea,202448.0,2019-10-01
Germany,224138.0,2019-10-01
Brazil,170591.0,2019-10-01
France,188734.0,2019-10-01
India,99145.0,2019-10-01
Australia,111613.0,2019-10-01
Italy,83722.0,2019-10-01
Spain,77332.0,2019-10-01
Colombia,80359.0,2019-10-01
Argentina,67447.0,2019-10-01
Netherlands,70220.0,2019-10-01
Taiwan,40799.0,2019-10-01
Ireland,53908.0,2019-10-01
Switzerland,50033.0,2019-10-01
Israel,51800.0,2019-10-01
Ecuador,40436.0,2019-10-01
Dominican Republic,41355.0,2019-10-01
Sweden,51676.0,2019-10-01
Chile,31256.0,2019-10-01
Venezuela,28632.0,2019-10-01
Denmark,39691.0,2019-10-01
Peru,32560.0,2019-10-01
Philippines,29901.0,2019-10-01
New Zealand,24121.0,2019-10-01
Costa Rica,28648.0,2019-10-01
Belgium,25393.0,2019-10-01
Jamaica,19805.0,2019-10-01
Bahamas,24185.0,2019-10-01
Norway,22898.0,2019-10-01
Russia,23404.0,2019-10-01
Guatemala,26674.0,2019-10-01
Poland,18216.0,2019-10-01
El Salvador,19029.0,2019-10-01
Austria,17909.0,2019-10-01
Honduras,17932.0,2019-10-01
Panama,16990.0,2019-10-01
Trinidad And Tobago,15149.0,2019-10-01
Singapore,15609.0,2019-10-01
Turkey,13818.0,2019-10-01
Saudi Arabia,7690.0,2019-10-01
Hong Kong,12012.0,2019-10-01
Portugal,12185.0,2019-10-01
Nigeria,10989.0,2019-10-01
Finland,14689.0,2019-10-01
Vietnam,9509.0,2019-10-01
Czech Republic,12180.0,2019-10-01
United Arab Emirates,8727.0,2019-10-01
United Kingdom,502065.0,2018-10-01
Japan,285151.0,2018-10-01
"China, PRC",198306.0,2018-10-01
South Korea,178648.0,2018-10-01
Brazil,166654.0,2018-10-01
Germany,216155.0,2018-10-01
France,184152.0,2018-10-01
India,88541.0,2018-10-01
Australia,116614.0,2018-10-01
Italy,82833.0,2018-10-01
Argentina,64882.0,2018-10-01
Colombia,85740.0,2018-10-01
Spain,75265.0,2018-10-01
Netherlands,69572.0,2018-10-01
Ireland,57875.0,2018-10-01
Sweden,57811.0,2018-10-01
Venezuela,39633.0,2018-10-01
Taiwan,37146.0,2018-10-01
Switzerland,49611.0,2018-10-01
Dominican Republic,38632.0,2018-10-01
Ecuador,42706.0,2018-10-01
Israel,36482.0,2018-10-01
Chile,30177.0,2018-10-01
Denmark,42128.0,2018-10-01
Costa Rica,30326.0,2018-10-01
Philippines,28020.0,2018-10-01
New Zealand,26416.0,2018-10-01
Peru,30442.0,2018-10-01
Belgium,27083.0,2018-10-01
Jamaica,19077.0,2018-10-01
Norway,25090.0,2018-10-01
Bahamas,21645.0,2018-10-01
Guatemala,26283.0,2018-10-01
Russia,23953.0,2018-10-01
Honduras,16988.0,2018-10-01
El Salvador,17556.0,2018-10-01
Poland,16808.0,2018-10-01
Austria,20202.0,2018-10-01
Nigeria,12252.0,2018-10-01
Saudi Arabia,8252.0,2018-10-01
Panama,17364.0,2018-10-01
Trinidad And Tobago,13282.0,2018-10-01
Singapore,14120.0,2018-10-01
Turkey,12339.0,2018-10-01
Hong Kong,11328.0,2018-10-01
Portugal,11987.0,2018-10-01
Finland,15569.0,2018-10-01
South Africa,10430.0,2018-10-01
Haiti,10673.0,2018-10-01
Vietnam,8108.0,2018-10-01
United Kingdom,474808.0,2017-10-01
Japan,291885.0,2017-10-01
"China, PRC",227422.0,2017-10-01
South Korea,203809.0,2017-10-01
Brazil,174356.0,2017-10-01
Germany,229834.0,2017-10-01
France,167081.0,2017-10-01
India,81787.0,2017-10-01
Australia,106118.0,2017-10-01
Italy,80397.0,2017-10-01
Argentina,77607.0,2017-10-01
Colombia,72160.0,2017-10-01
Spain,68731.0,2017-10-01
Netherlands,65622.0,2017-10-01
Ireland,51495.0,2017-10-01
Sweden,60125.0,2017-10-01
Venezuela,38443.0,2017-10-01
Taiwan,42443.0,2017-10-01
Switzerland,46653.0,2017-10-01
Dominican Republic,35957.0,2017-10-01
Ecuador,39291.0,2017-10-01
Israel,43354.0,2017-10-01
Chile,28560.0,2017-10-01
Denmark,41746.0,2017-10-01
Costa Rica,24748.0,2017-10-01
Philippines,27824.0,2017-10-01
New Zealand,25974.0,2017-10-01
Peru,26500.0,2017-10-01
Belgium,25766.0,2017-10-01
Jamaica,18110.0,2017-10-01
Norway,25989.0,2017-10-01
Bahamas,20078.0,2017-10-01
Guatemala,24658.0,2017-10-01
Russia,24555.0,2017-10-01
Honduras,16479.0,2017-10-01
El Salvador,14884.0,2017-10-01
Poland,16341.0,2017-10-01
Austria,18843.0,2017-10-01
Nigeria,14411.0,2017-10-01
Saudi Arabia,7830.0,2017-10-01
Panama,15279.0,2017-10-01
Trinidad And Tobago,12501.0,2017-10-01
Singapore,12734.0,2017-10-01
Turkey,14552.0,2017-10-01
Hong Kong,10802.0,2017-10-01
Portugal,11364.0,2017-10-01
Finland,15756.0,2017-10-01
South Africa,9803.0,2017-10-01
Haiti,11135.0,2017-10-01
Vietnam,8042.0,2017-10-01
United Kingdom,473222.0,2016-10-01
Japan,306848.0,2016-10-01
"China, PRC",242901.0,2016-10-01
South Korea,168447.0,2016-10-01
Brazil,153767.0,2016-10-01
Germany,228839.0,2016-10-01
France,166745.0,2016-10-01
India,75720.0,2016-10-01
Australia,119316.0,2016-10-01
Italy,77119.0,2016-10-01
Argentina,81994.0,2016-10-01
Colombia,76926.0,2016-10-01
Spain,66913.0,2016-10-01
Netherlands,65674.0,2016-10-01
Ireland,44844.0,2016-10-01
Sweden,67123.0,2016-10-01
Venezuela,46588.0,2016-10-01
Taiwan,37692.0,2016-10-01
Switzerland,53105.0,2016-10-01
Dominican Republic,31410.0,2016-10-01
Ecuador,42255.0,2016-10-01
Israel,50559.0,2016-10-01
Chile,31125.0,2016-10-01
Denmark,41003.0,2016-10-01
Costa Rica,25672.0,2016-10-01
Philippines,27951.0,2016-10-01
New Zealand,26881.0,2016-10-01
Peru,28775.0,2016-10-01
Belgium,25594.0,2016-10-01
Jamaica,17974.0,2016-10-01
Norway,26622.0,2016-10-01
Bahamas,17703.0,2016-10-01
Guatemala,25317.0,2016-10-01
Russia,25995.0,2016-10-01
Honduras,16162.0,2016-10-01
El Salvador,14678.0,2016-10-01
Poland,14124.0,2016-10-01
Austria,18775.0,2016-10-01
Nigeria,13992.0,2016-10-01
Saudi Arabia,8560.0,2016-10-01
Panama,17360.0,2016-10-01
Trinidad And Tobago,12711.0,2016-10-01
Singapore,12649.0,2016-10-01
Turkey,13692.0,2016-10-01
Hong Kong,10872.0,2016-10-01
Portugal,10459.0,2016-10-01
Finland,16199.0,2016-10-01
South Africa,9747.0,2016-10-01
Haiti,10992.0,2016-10-01
Vietnam,7865.0,2016-10-01
United Kingdom,545370.0,2015-10-01
Japan,327359.0,2015-10-01
"China, PRC",180054.0,2015-10-01
South Korea,153690.0,2015-10-01
Brazil,185339.0,2015-10-01
Germany,253731.0,2015-10-01
France,178463.0,2015-10-01
India,80485.0,2015-10-01
Australia,129276.0,2015-10-01
Italy,88143.0,2015-10-01
Argentina,72710.0,2015-10-01
Colombia,70614.0,2015-10-01
Spain,64053.0,2015-10-01
Netherlands,76118.0,2015-10-01
Ireland,45110.0,2015-10-01
Sweden,68689.0,2015-10-01
Venezuela,41734.0,2015-10-01
Taiwan,35641.0,2015-10-01
Switzerland,58246.0,2015-10-01
Dominican Republic,28979.0,2015-10-01
Ecuador,42746.0,2015-10-01
Israel,35843.0,2015-10-01
Chile,27113.0,2015-10-01
Denmark,43810.0,2015-10-01
Costa Rica,21399.0,2015-10-01
Philippines,21872.0,2015-10-01
New Zealand,26459.0,2015-10-01
Peru,30380.0,2015-10-01
Belgium,27845.0,2015-10-01
Jamaica,18774.0,2015-10-01
Norway,28560.0,2015-10-01
Bahamas,18453.0,2015-10-01
Guatemala,23250.0,2015-10-01
Russia,23890.0,2015-10-01
Honduras,15358.0,2015-10-01
El Salvador,14676.0,2015-10-01
Poland,13942.0,2015-10-01
Austria,20679.0,2015-10-01
Nigeria,15349.0,2015-10-01
Saudi Arabia,11591.0,2015-10-01
Panama,19426.0,2015-10-01
Trinidad And Tobago,13608.0,2015-10-01
Singapore,13202.0,2015-10-01
Turkey,14496.0,2015-10-01
Hong Kong,10090.0,2015-10-01
Portugal,9904.0,2015-10-01
Finland,16648.0,2015-10-01
South Africa,10549.0,2015-10-01
Haiti,10771.0,2015-10-01
Vietnam,7067.0,2015-10-01
United Kingdom,442743.0,2014-10-01
Japan,313027.0,2014-10-01
"China, PRC",145993.0,2014-10-01
South Korea,126819.0,2014-10-01
Brazil,203145.0,2014-10-01
Germany,217616.0,2014-10-01
France,159256.0,2014-10-01
India,64113.0,2014-10-01
Australia,111846.0,2014-10-01
Italy,71675.0,2014-10-01
Argentina,53835.0,2014-10-01
Colombia,81821.0,2014-10-01
Spain,57453.0,2014-10-01
Netherlands,63151.0,2014-10-01
Ireland,40753.0,2014-10-01
Sweden,63273.0,2014-10-01
Venezuela,45224.0,2014-10-01
Taiwan,32607.0,2014-10-01
Switzerland,51027.0,2014-10-01
Dominican Republic,23177.0,2014-10-01
Ecuador,34213.0,2014-10-01
Israel,41305.0,2014-10-01
Chile,21004.0,2014-10-01
Denmark,37434.0,2014-10-01
Costa Rica,17501.0,2014-10-01
Philippines,20886.0,2014-10-01
New Zealand,24804.0,2014-10-01
Peru,27942.0,2014-10-01
Belgium,23845.0,2014-10-01
Jamaica,14761.0,2014-10-01
Norway,27937.0,2014-10-01
Bahamas,17147.0,2014-10-01
Guatemala,21472.0,2014-10-01
Russia,25611.0,2014-10-01
Honduras,13189.0,2014-10-01
El Salvador,10677.0,2014-10-01
Poland,12436.0,2014-10-01
Austria,16002.0,2014-10-01
Nigeria,13686.0,2014-10-01
Saudi Arabia,13178.0,2014-10-01
Panama,15509.0,2014-10-01
Trinidad And Tobago,12578.0,2014-10-01
Singapore,12495.0,2014-10-01
Turkey,16948.0,2014-10-01
Hong Kong,8884.0,2014-10-01
Portugal,8766.0,2014-10-01
Finland,13447.0,2014-10-01
South Africa,9134.0,2014-10-01
Haiti,9362.0,2014-10-01
Vietnam,6232.0,2014-10-01
United Kingdom,413592.0,2013-10-01
Japan,326614.0,2013-10-01
"China, PRC",125841.0,2013-10-01
South Korea,117240.0,2013-10-01
Brazil,183617.0,2013-10-01
Germany,210112.0,2013-10-01
France,156913.0,2013-10-01
India,57621.0,2013-10-01
Australia,102373.0,2013-10-01
Italy,70707.0,2013-10-01
Argentina,55496.0,2013-10-01
Colombia,74258.0,2013-10-01
Spain,55370.0,2013-10-01
Netherlands,61125.0,2013-10-01
Ireland,36861.0,2013-10-01
Sweden,55407.0,2013-10-01
Venezuela,82096.0,2013-10-01
Taiwan,32308.0,2013-10-01
Switzerland,49101.0,2013-10-01
Dominican Republic,20056.0,2013-10-01
Ecuador,25017.0,2013-10-01
Israel,30259.0,2013-10-01
Chile,18758.0,2013-10-01
Denmark,33190.0,2013-10-01
Costa Rica,16200.0,2013-10-01
Philippines,20612.0,2013-10-01
New Zealand,21028.0,2013-10-01
Peru,25623.0,2013-10-01
Belgium,23645.0,2013-10-01
Jamaica,12888.0,2013-10-01
Norway,25284.0,2013-10-01
Bahamas,16414.0,2013-10-01
Guatemala,20044.0,2013-10-01
Russia,31833.0,2013-10-01
Honduras,11410.0,2013-10-01
El Salvador,9277.0,2013-10-01
Poland,11174.0,2013-10-01
Austria,16018.0,2013-10-01
Nigeria,12659.0,2013-10-01
Saudi Arabia,14201.0,2013-10-01
Panama,12763.0,2013-10-01
Trinidad And Tobago,10825.0,2013-10-01
Singapore,12283.0,2013-10-01
Turkey,24209.0,2013-10-01
Hong Kong,8437.0,2013-10-01
Portugal,8921.0,2013-10-01
Finland,13077.0,2013-10-01
South Africa,8052.0,2013-10-01
Haiti,7623.0,2013-10-01
Vietnam,4309.0,2013-10-01
United Kingdom,379835.0,2012-10-01
Japan,317117.0,2012-10-01
"China, PRC",111714.0,2012-10-01
South Korea,104436.0,2012-10-01
Brazil,162986.0,2012-10-01
Germany,191064.0,2012-10-01
France,122549.0,2012-10-01
India,51117.0,2012-10-01
Australia,92573.0,2012-10-01
Italy,60890.0,2012-10-01
Argentina,50524.0,2012-10-01
Colombia,59078.0,2012-10-01
Spain,49000.0,2012-10-01
Netherlands,58763.0,2012-10-01
Ireland,32150.0,2012-10-01
Sweden,49430.0,2012-10-01
Venezuela,60390.0,2012-10-01
Taiwan,21496.0,2012-10-01
Switzerland,47701.0,2012-10-01
Dominican Republic,19540.0,2012-10-01
Ecuador,19738.0,2012-10-01
Israel,25121.0,2012-10-01
Chile,18191.0,2012-10-01
Denmark,32829.0,2012-10-01
Costa Rica,15648.0,2012-10-01
Philippines,17221.0,2012-10-01
New Zealand,15542.0,2012-10-01
Peru,22236.0,2012-10-01
Belgium,22300.0,2012-10-01
Jamaica,11465.0,2012-10-01
Norway,23548.0,2012-10-01
Bahamas,15505.0,2012-10-01
Guatemala,18336.0,2012-10-01
Russia,23242.0,2012-10-01
Honduras,9561.0,2012-10-01
El Salvador,8690.0,2012-10-01
Poland,8879.0,2012-10-01
Austria,16001.0,2012-10-01
Nigeria,7922.0,2012-10-01
Saudi Arabia,14625.0,2012-10-01
Panama,11163.0,2012-10-01
Trinidad And Tobago,10203.0,2012-10-01
Singapore,13325.0,2012-10-01
Turkey,16857.0,2012-10-01
Hong Kong,9508.0,2012-10-01
Portugal,7764.0,2012-10-01
Finland,12213.0,2012-10-01
South Africa,7099.0,2012-10-01
Haiti,6835.0,2012-10-01
Vietnam,3715.0,2012-10-01
United Kingdom,400714.0,2011-10-01
Japan,282003.0,2011-10-01
"China, PRC",90206.0,2011-10-01
South Korea,93323.0,2011-10-01
Brazil,146096.0,2011-10-01
Germany,206070.0,2011-10-01
France,147936.0,2011-10-01
India,46792.0,2011-10-01
Australia,84156.0,2011-10-01
Italy,65970.0,2011-10-01
Argentina,46249.0,2011-10-01
Colombia,48748.0,2011-10-01
Spain,59853.0,2011-10-01
Netherlands,61810.0,2011-10-01
Ireland,34018.0,2011-10-01
Sweden,51870.0,2011-10-01
Venezuela,51710.0,2011-10-01
Taiwan,24346.0,2011-10-01
Switzerland,57954.0,2011-10-01
Dominican Republic,19194.0,2011-10-01
Ecuador,21306.0,2011-10-01
Israel,34063.0,2011-10-01
Chile,16183.0,2011-10-01
Denmark,35602.0,2011-10-01
Costa Rica,15273.0,2011-10-01
Philippines,16619.0,2011-10-01
New Zealand,16708.0,2011-10-01
Peru,19394.0,2011-10-01
Belgium,24445.0,2011-10-01
Jamaica,11951.0,2011-10-01
Norway,24455.0,2011-10-01
Bahamas,16493.0,2011-10-01
Guatemala,18046.0,2011-10-01
Russia,20172.0,2011-10-01
Honduras,9215.0,2011-10-01
El Salvador,8073.0,2011-10-01
Poland,8526.0,2011-10-01
Austria,16855.0,2011-10-01
Nigeria,6860.0,2011-10-01
Saudi Arabia,10564.0,2011-10-01
Panama,12367.0,2011-10-01
Trinidad And Tobago,10468.0,2011-10-01
Singapore,13390.0,2011-10-01
Turkey,10935.0,2011-10-01
Hong Kong,9172.0,2011-10-01
Portugal,8194.0,2011-10-01
Finland,12568.0,2011-10-01
South Africa,7148.0,2011-10-01
Haiti,6519.0,2011-10-01
Vietnam,2957.0,2011-10-01
United Kingdom,,2019-11-01
Japan,,2019-11-01
"China, PRC",,2019-11-01
South Korea,,2019-11-01
Germany,,2019-11-01
Brazil,,2019-11-01
France,,2019-11-01
India,,2019-11-01
Australia,,2019-11-01
Italy,,2019-11-01
Spain,,2019-11-01
Colombia,,2019-11-01
Argentina,,2019-11-01
Netherlands,,2019-11-01
Taiwan,,2019-11-01
Ireland,,2019-11-01
Switzerland,,2019-11-01
Israel,,2019-11-01
Ecuador,,2019-11-01
Dominican Republic,,2019-11-01
Sweden,,2019-11-01
Chile,,2019-11-01
Venezuela,,2019-11-01
Denmark,,2019-11-01
Peru,,2019-11-01
Philippines,,2019-11-01
New Zealand,,2019-11-01
Costa Rica,,2019-11-01
Belgium,,2019-11-01
Jamaica,,2019-11-01
Bahamas,,2019-11-01
Norway,,2019-11-01
Russia,,2019-11-01
Guatemala,,2019-11-01
Poland,,2019-11-01
El Salvador,,2019-11-01
Austria,,2019-11-01
Honduras,,2019-11-01
Panama,,2019-11-01
Trinidad And Tobago,,2019-11-01
Singapore,,2019-11-01
Turkey,,2019-11-01
Saudi Arabia,,2019-11-01
Hong Kong,,2019-11-01
Portugal,,2019-11-01
Nigeria,,2019-11-01
Finland,,2019-11-01
Vietnam,,2019-11-01
Czech Republic,,2019-11-01
United Arab Emirates,,2019-11-01
United Kingdom,355146.0,2018-11-01
Japan,289432.0,2018-11-01
"China, PRC",142810.0,2018-11-01
South Korea,139298.0,2018-11-01
Brazil,180931.0,2018-11-01
Germany,145177.0,2018-11-01
France,106273.0,2018-11-01
India,76174.0,2018-11-01
Australia,89045.0,2018-11-01
Italy,75898.0,2018-11-01
Argentina,52564.0,2018-11-01
Colombia,86752.0,2018-11-01
Spain,67472.0,2018-11-01
Netherlands,47167.0,2018-11-01
Ireland,47552.0,2018-11-01
Sweden,36434.0,2018-11-01
Venezuela,44499.0,2018-11-01
Taiwan,30066.0,2018-11-01
Switzerland,32842.0,2018-11-01
Dominican Republic,39169.0,2018-11-01
Ecuador,41346.0,2018-11-01
Israel,30655.0,2018-11-01
Chile,23056.0,2018-11-01
Denmark,21086.0,2018-11-01
Costa Rica,28788.0,2018-11-01
Philippines,22819.0,2018-11-01
New Zealand,17498.0,2018-11-01
Peru,25613.0,2018-11-01
Belgium,18685.0,2018-11-01
Jamaica,22153.0,2018-11-01
Norway,20350.0,2018-11-01
Bahamas,23231.0,2018-11-01
Guatemala,38668.0,2018-11-01
Russia,19909.0,2018-11-01
Honduras,17453.0,2018-11-01
El Salvador,21223.0,2018-11-01
Poland,14082.0,2018-11-01
Austria,14721.0,2018-11-01
Nigeria,9944.0,2018-11-01
Saudi Arabia,6909.0,2018-11-01
Panama,20136.0,2018-11-01
Trinidad And Tobago,14811.0,2018-11-01
Singapore,15767.0,2018-11-01
Turkey,11700.0,2018-11-01
Hong Kong,9441.0,2018-11-01
Portugal,10669.0,2018-11-01
Finland,11681.0,2018-11-01
South Africa,7892.0,2018-11-01
Haiti,10471.0,2018-11-01
Vietnam,6298.0,2018-11-01
United Kingdom,331612.0,2017-11-01
Japan,288186.0,2017-11-01
"China, PRC",173174.0,2017-11-01
South Korea,178959.0,2017-11-01
Brazil,159199.0,2017-11-01
Germany,139268.0,2017-11-01
France,101117.0,2017-11-01
India,70988.0,2017-11-01
Australia,86427.0,2017-11-01
Italy,73749.0,2017-11-01
Argentina,66346.0,2017-11-01
Colombia,70322.0,2017-11-01
Spain,59756.0,2017-11-01
Netherlands,47570.0,2017-11-01
Ireland,44608.0,2017-11-01
Sweden,40319.0,2017-11-01
Venezuela,42524.0,2017-11-01
Taiwan,31586.0,2017-11-01
Switzerland,28749.0,2017-11-01
Dominican Republic,35475.0,2017-11-01
Ecuador,36577.0,2017-11-01
Israel,32129.0,2017-11-01
Chile,20382.0,2017-11-01
Denmark,20393.0,2017-11-01
Costa Rica,24715.0,2017-11-01
Philippines,23972.0,2017-11-01
New Zealand,16820.0,2017-11-01
Peru,23836.0,2017-11-01
Belgium,17707.0,2017-11-01
Jamaica,21945.0,2017-11-01
Norway,19795.0,2017-11-01
Bahamas,23265.0,2017-11-01
Guatemala,33057.0,2017-11-01
Russia,19521.0,2017-11-01
Honduras,16551.0,2017-11-01
El Salvador,17499.0,2017-11-01
Poland,14170.0,2017-11-01
Austria,13307.0,2017-11-01
Nigeria,12878.0,2017-11-01
Saudi Arabia,6225.0,2017-11-01
Panama,16338.0,2017-11-01
Trinidad And Tobago,13979.0,2017-11-01
Singapore,13258.0,2017-11-01
Turkey,12873.0,2017-11-01
Hong Kong,9097.0,2017-11-01
Portugal,10845.0,2017-11-01
Finland,11794.0,2017-11-01
South Africa,8104.0,2017-11-01
Haiti,10774.0,2017-11-01
Vietnam,6503.0,2017-11-01
United Kingdom,322315.0,2016-11-01
Japan,295396.0,2016-11-01
"China, PRC",168496.0,2016-11-01
South Korea,159663.0,2016-11-01
Brazil,134872.0,2016-11-01
Germany,138309.0,2016-11-01
France,94465.0,2016-11-01
India,67632.0,2016-11-01
Australia,89520.0,2016-11-01
Italy,69581.0,2016-11-01
Argentina,59642.0,2016-11-01
Colombia,69592.0,2016-11-01
Spain,59265.0,2016-11-01
Netherlands,45532.0,2016-11-01
Ireland,43870.0,2016-11-01
Sweden,44690.0,2016-11-01
Venezuela,47284.0,2016-11-01
Taiwan,31798.0,2016-11-01
Switzerland,26579.0,2016-11-01
Dominican Republic,29055.0,2016-11-01
Ecuador,36457.0,2016-11-01
Israel,27394.0,2016-11-01
Chile,21128.0,2016-11-01
Denmark,22814.0,2016-11-01
Costa Rica,23408.0,2016-11-01
Philippines,23069.0,2016-11-01
New Zealand,19581.0,2016-11-01
Peru,23732.0,2016-11-01
Belgium,17546.0,2016-11-01
Jamaica,20508.0,2016-11-01
Norway,21292.0,2016-11-01
Bahamas,23334.0,2016-11-01
Guatemala,32937.0,2016-11-01
Russia,20947.0,2016-11-01
Honduras,14735.0,2016-11-01
El Salvador,16018.0,2016-11-01
Poland,12697.0,2016-11-01
Austria,12720.0,2016-11-01
Nigeria,11004.0,2016-11-01
Saudi Arabia,7980.0,2016-11-01
Panama,15009.0,2016-11-01
Trinidad And Tobago,13828.0,2016-11-01
Singapore,12907.0,2016-11-01
Turkey,13502.0,2016-11-01
Hong Kong,6266.0,2016-11-01
Portugal,10503.0,2016-11-01
Finland,12766.0,2016-11-01
South Africa,6345.0,2016-11-01
Haiti,11713.0,2016-11-01
Vietnam,6256.0,2016-11-01
United Kingdom,384431.0,2015-11-01
Japan,304836.0,2015-11-01
"China, PRC",146552.0,2015-11-01
South Korea,145991.0,2015-11-01
Brazil,146082.0,2015-11-01
Germany,169468.0,2015-11-01
France,107990.0,2015-11-01
India,60841.0,2015-11-01
Australia,96904.0,2015-11-01
Italy,77778.0,2015-11-01
Argentina,60973.0,2015-11-01
Colombia,69473.0,2015-11-01
Spain,57388.0,2015-11-01
Netherlands,51128.0,2015-11-01
Ireland,39698.0,2015-11-01
Sweden,47156.0,2015-11-01
Venezuela,47769.0,2015-11-01
Taiwan,30914.0,2015-11-01
Switzerland,35952.0,2015-11-01
Dominican Republic,28715.0,2015-11-01
Ecuador,33416.0,2015-11-01
Israel,29640.0,2015-11-01
Chile,20838.0,2015-11-01
Denmark,24313.0,2015-11-01
Costa Rica,21363.0,2015-11-01
Philippines,17659.0,2015-11-01
New Zealand,18104.0,2015-11-01
Peru,24049.0,2015-11-01
Belgium,23283.0,2015-11-01
Jamaica,21679.0,2015-11-01
Norway,22457.0,2015-11-01
Bahamas,20625.0,2015-11-01
Guatemala,32553.0,2015-11-01
Russia,20147.0,2015-11-01
Honduras,15051.0,2015-11-01
El Salvador,17328.0,2015-11-01
Poland,12857.0,2015-11-01
Austria,17388.0,2015-11-01
Nigeria,12516.0,2015-11-01
Saudi Arabia,9164.0,2015-11-01
Panama,18949.0,2015-11-01
Trinidad And Tobago,15157.0,2015-11-01
Singapore,14351.0,2015-11-01
Turkey,15717.0,2015-11-01
Hong Kong,8223.0,2015-11-01
Portugal,8750.0,2015-11-01
Finland,13098.0,2015-11-01
South Africa,7707.0,2015-11-01
Haiti,11072.0,2015-11-01
Vietnam,5279.0,2015-11-01
United Kingdom,309157.0,2014-11-01
Japan,285915.0,2014-11-01
"China, PRC",124575.0,2014-11-01
South Korea,105671.0,2014-11-01
Brazil,187636.0,2014-11-01
Germany,145710.0,2014-11-01
France,94615.0,2014-11-01
India,55500.0,2014-11-01
Australia,89136.0,2014-11-01
Italy,63162.0,2014-11-01
Argentina,43084.0,2014-11-01
Colombia,78616.0,2014-11-01
Spain,51990.0,2014-11-01
Netherlands,41658.0,2014-11-01
Ireland,37027.0,2014-11-01
Sweden,42169.0,2014-11-01
Venezuela,48706.0,2014-11-01
Taiwan,27600.0,2014-11-01
Switzerland,31780.0,2014-11-01
Dominican Republic,25029.0,2014-11-01
Ecuador,29261.0,2014-11-01
Israel,26138.0,2014-11-01
Chile,16410.0,2014-11-01
Denmark,20910.0,2014-11-01
Costa Rica,17579.0,2014-11-01
Philippines,16951.0,2014-11-01
New Zealand,16577.0,2014-11-01
Peru,21107.0,2014-11-01
Belgium,18386.0,2014-11-01
Jamaica,17923.0,2014-11-01
Norway,21921.0,2014-11-01
Bahamas,17779.0,2014-11-01
Guatemala,29717.0,2014-11-01
Russia,21132.0,2014-11-01
Honduras,11547.0,2014-11-01
El Salvador,13085.0,2014-11-01
Poland,11688.0,2014-11-01
Austria,14233.0,2014-11-01
Nigeria,11251.0,2014-11-01
Saudi Arabia,8515.0,2014-11-01
Panama,16001.0,2014-11-01
Trinidad And Tobago,13390.0,2014-11-01
Singapore,14563.0,2014-11-01
Turkey,12706.0,2014-11-01
Hong Kong,7619.0,2014-11-01
Portugal,8525.0,2014-11-01
Finland,10291.0,2014-11-01
South Africa,6861.0,2014-11-01
Haiti,10256.0,2014-11-01
Vietnam,5421.0,2014-11-01
United Kingdom,290608.0,2013-11-01
Japan,292424.0,2013-11-01
"China, PRC",110389.0,2013-11-01
South Korea,108660.0,2013-11-01
Brazil,179783.0,2013-11-01
Germany,131963.0,2013-11-01
France,93090.0,2013-11-01
India,50826.0,2013-11-01
Australia,87449.0,2013-11-01
Italy,62067.0,2013-11-01
Argentina,46361.0,2013-11-01
Colombia,72875.0,2013-11-01
Spain,49607.0,2013-11-01
Netherlands,40692.0,2013-11-01
Ireland,33759.0,2013-11-01
Sweden,35662.0,2013-11-01
Venezuela,86416.0,2013-11-01
Taiwan,25691.0,2013-11-01
Switzerland,33420.0,2013-11-01
Dominican Republic,21416.0,2013-11-01
Ecuador,24445.0,2013-11-01
Israel,26508.0,2013-11-01
Chile,13774.0,2013-11-01
Denmark,17006.0,2013-11-01
Costa Rica,17957.0,2013-11-01
Philippines,16110.0,2013-11-01
New Zealand,13705.0,2013-11-01
Peru,19683.0,2013-11-01
Belgium,16468.0,2013-11-01
Jamaica,15641.0,2013-11-01
Norway,19484.0,2013-11-01
Bahamas,18520.0,2013-11-01
Guatemala,30922.0,2013-11-01
Russia,30887.0,2013-11-01
Honduras,13340.0,2013-11-01
El Salvador,11711.0,2013-11-01
Poland,10462.0,2013-11-01
Austria,13375.0,2013-11-01
Nigeria,10132.0,2013-11-01
Saudi Arabia,7328.0,2013-11-01
Panama,15533.0,2013-11-01
Trinidad And Tobago,12571.0,2013-11-01
Singapore,14109.0,2013-11-01
Turkey,11349.0,2013-11-01
Hong Kong,7351.0,2013-11-01
Portugal,8705.0,2013-11-01
Finland,10170.0,2013-11-01
South Africa,7193.0,2013-11-01
Haiti,8344.0,2013-11-01
Vietnam,3426.0,2013-11-01
United Kingdom,262651.0,2012-11-01
Japan,299911.0,2012-11-01
"China, PRC",87084.0,2012-11-01
South Korea,99150.0,2012-11-01
Brazil,159213.0,2012-11-01
Germany,118006.0,2012-11-01
France,88606.0,2012-11-01
India,42779.0,2012-11-01
Australia,75120.0,2012-11-01
Italy,56679.0,2012-11-01
Argentina,40735.0,2012-11-01
Colombia,55586.0,2012-11-01
Spain,45019.0,2012-11-01
Netherlands,39308.0,2012-11-01
Ireland,32277.0,2012-11-01
Sweden,31550.0,2012-11-01
Venezuela,76279.0,2012-11-01
Taiwan,20931.0,2012-11-01
Switzerland,30436.0,2012-11-01
